key;author_name;book_ids
7206;Rex Warner;1968
7207;Reynolds Price;6239,6274,6294,8378,8847
7208;Reza Aslan;8007
7209;Rheta Grimsley Johnson;8454
7210;Rhoda R. Gilman;8355
7211;Rhonda Evans;8277
7212;Rian Hughes;8887
7213;Rian Verhoeven;1141
7214;Ric González;6535
7215;Ricardo Piglia;10382,10970,10971,10972,10973
7216;Ricardo Semler;6478
7217;Rich Amtower;9128
7218;Rich Handley;9522
7219;Rich Hedden;9522
7220;Rich McCord;25
7221;Rich Rankin;9982
7222;Rich Tennant;4812
7223;Rich Wulf;10070
7224;Richard Price;3626
7225;Richard Holmes;7035
7226;Richard Preston;5184,6651,8777
7227;Richard Adams;2898,4168,5035,5040,5812
7228;Richard Hull;3395,6352
7229;Richard Kelly;7134
7230;Richard Poe;7118
7231;Richard A. Hawley;8183
7232;Richard A. Houser;472
7233;Richard A. Knaak;4278,4281,5610,5611,5855,6769,6812,6813,6814,7525,7528,7531,8405
7234;Richard A. Lupoff;5272,7451
7235;Richard A. Posner;1988,5954,5964
7236;Richard Alpert;3364,5047,5285,8573,8771,8920,9587,10042
7237;Richard Appignanesi;10197
7238;Richard Astro;1357
7239;Richard Austin;3615
7240;Richard B. Alley;6436
7241;Richard B. Lee;1660
7242;Richard B. Primack;8382
7243;Richard B. Sewall;5955
7244;Richard Bach;853,2577,3389,3391
7245;Richard Bachman;4564,4568,4729,4769,5811,10937,10957
7246;Richard Ballantine;8603
7247;Richard Bausch;3651,6038
7248;Richard Bonson;7561
7249;Richard Brautigan;2253,3751,3757,3763
7250;Richard Brzezinski;10320
7251;Richard Buskin;125
7252;Richard Buxton;4943
7253;Richard C. Beatty;3656
7254;Richard Case;8887,8898,9360
7255;Richard Chasemore;7075,7077
7256;Richard Corben;6816
7257;Richard Corliss;6002
7258;Richard Corman;6326
7259;Richard Cowdrey;4082
7260;Richard Crawley;6244
7261;Richard Curtis;2221,5267
7262;Richard D. Bartlett;7163
7263;Richard D. McKiharan Jr.;8323
7264;Richard D. Nelson;10144
7265;Richard D. Woods;790
7266;Richard Dalby;4884
7267;Richard Dawkins;3604,4799,5659,5747,5751,8735
7268;Richard Deveson;7821
7269;Richard Dooling;2219,8006
7270;Richard E. Neustadt;128
7271;Richard Ellmann;3624,3731
7272;Richard Elman;7911
7273;Richard Eyre;3834
7274;Richard Fariña;1037
7275;Richard Ferrrone;5474
7276;Richard Flanagan;10256
7277;Richard Ford;3185,6023,10420,10519,10539
7278;Richard Freeborn;1184,1212,1830,10510
7279;Richard Garnett;2792
7281;Richard Gilman;5305
7282;Richard Godden;1333
7283;Richard Gott;2098
7284;Richard H. Dees;7972
7285;Richard H. King;3669
7286;Richard H. Minear;9433
7287;Richard H. Rovere;1761
7288;Richard Hanley;4807,7972
7289;Richard Hefter;129
7290;Richard Hofstadter;1979
7291;Richard Holbrooke;3234
7292;Richard Hollis;4941
7293;Richard Howard;1361,1843,5066,5067,7588,8052,9318
7294;Richard Isanove;7385
7295;Richard J. Dunn;1405
7296;Richard J. Evans;9863
7297;Richard J. Foster;334
7298;Richard Johnsonbaugh;937
7299;Richard K. Morgan;2790,7369,7375
7300;Richard Kennedy;10955
7301;Richard Kern;10868
7302;Richard Klein;8115
7303;Richard L. Tierney;9476
7304;Richard Lannon;3149
7305;Richard Laymon;7434
7306;Richard Lee Byers;7061,8442
7307;Richard Liebmann-Smith;8477
7308;Richard Llewellyn;1354
7309;Richard M. Nixon;528
7310;Richard M. Rorty;6419
7311;Richard M. Weaver;1999,8587
7312;Richard Maltby;8255
7313;Richard Matheson;2383,2384,6519,7216,7218,7224,7225,7921,10346,10439,10440
7314;Richard McKenna;2217
7315;Richard Miller;1939,9314
7316;Richard Nahas;8489
7317;Richard Nelson Bolles;9663
7318;Richard Olney;8240
7319;Richard P. Feynman;820,1926,1929,3613,4786,4810,6422,6550,6551,6553,6554,7761,7762
7320;Richard P. Martin;551,722,7604
7321;Richard P. Wasowski;7204
7322;Richard Paige;4579
7323;Richard Parks;4646
7324;Richard Paul Russo;4255,4270
7325;Richard Peck;1376,1460,1471
7326;Richard Peter McKeon;3216
7327;Richard Pevear;1219,1234,3064,3109,3164,3165,5320,8701,9544
7328;Richard Platt;12,7141,7560,7561
7329;Richard Poe;1448,10100
7330;Richard Poirier;10410
7331;Richard Powers;593,597,598,833,873,2336
7332;Richard Preston;3478
7333;Richard Price;2317
7334;Richard Proenneke;1769
7335;Richard Proudfoot;10498
7336;Richard R. George;1123,1496
7337;Richard R. Lingeman;10538
7338;Richard Reeves;6633
7339;Richard Rhodes;3144,3153,6269,6324,6456
7340;Richard Rubin;434
7341;Richard Russell Lawrence;7449
7342;Richard Russo;826,861,10697
7343;Richard Rutherford;1222,1252
7344;Richard S. Hartmetz;1394
7345;Richard S. Kennedy;1162,8313
7346;Richard S. Levy;7680
7347;Richard Sapir;2954
7348;Richard Seaford;8736
7349;Richard Seever;3719
7350;Richard Seymour Hall;36
7351;Richard Shenkman;524
7352;Richard Slotkin;7776
7353;Richard Snow;3565
7354;Richard Stapleford;7360
7355;Richard Stoneman;4774
7356;Richard T. Gray;7696
7357;Richard Taylor;5708
7358;Richard V. Greene;7973
7359;Richard W. Bulliet;2008,5715,5726
7360;Richard W. Etulain;7681
7361;Richard W. Wrangham;3769
7362;Richard Wagner;10858
7363;Richard Wilhelm;1044
7364;Richard Winston;2255,10454
7365;Richard Wright;243,444,450,8092,8565
7366;Richard Yates;6713
7367;Richmond Croom Beatty;3656
7368;Richmond Lattimore;551,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1983,4702,4847,8289
7369;Rick Barba;6891
7370;Rick Bass;5676,5706,5757
7371;Rick Decker;5175
7372;Rick Geary;5762
7373;Rick Hautala;8296
7374;Rick Hicks;9347
7375;Rick Lacy;9973
7376;Rick Leonardi;9520,9522
7377;Rick Moody;232,2461,2490,2510,2516,5512,9718,10455
7378;Rick Osborne;7657
7379;Rick Riordan;9204
7380;Rick Steves;9450
7381;Rick Takvorian;3009
7382;Rick Warren;2207,9083
7383;Ridley Pearson;7475,7481,7512
7384;Ridley Scott;10624
7385;Riki Anne Wilchins;9357
7386;Ring Lardner;10539
7387;Rita Dove;1570
7388;Roald Dahl;553,695,966,974,1123,1143,1266,1287,1377,1379,1380,1384,1410,1412,1465,1467,1485,1488,1496,1497,3259,5547,5792,5805,8404,9968,10322,10340,10633,10655,10832,10969,11092
7389;Rob Bell;2209,8783
7390;Rob Humphreys;10253
7391;Rob Inglis;73,93
7392;Rob Kidd;9200,9201,9202,9203,9205
7393;Rob Lachenauer;9926
7394;Rob Leigh;8865,8872
7395;Rob Marshall;9275
7396;Rob Orsini;5624
7397;Rob Pepper;5170
7398;Rob Thomas;10628
7399;Rob Vaux;10070
7400;Rob White;8260
7401;Rob Williams;9981
7402;Robb Forman Dew;2462,2531
7403;Robbie Stamp;9274
7404;Robert Smith;1306
7405;Robert Lee;10442
7407;Robert Evans;5536
7408;Robert Hamburger;7793
7409;Robert Mayer;2296
7410;Robert Stone;902,2317
7411;Robert A. Caro;3715
7412;Robert A. Dahl;1955,2089
7413;Robert A. Freitas Jr.;9677
7414;Robert A. Greenberg;1385
7415;Robert A. Harris;7791
7416;Robert A. Heinlein;2379,2636,2657,2709,2710,4262,4265,4287,7236,9013,9014,9015
7417;Robert A. Johnson;710
7418;Robert A. Maguire;1234
7419;Robert A. Nye;5071
7420;Robert A. Phillips;3904
7421;Robert A. Weiss;807
7422;Robert A.M. Stern;9675
7423;Robert Aickman;7921,7922
7424;Robert Aitken;8286
7425;Robert Altman;6130
7426;Robert Andrew Parker;1843,5682
7427;Robert Anton Wilson;9348,9650
7428;Robert Arp;7972,8956
7429;Robert Arthur;3738
7430;Robert Atwan;5754
7431;Robert B. Baer;8754
7432;Robert B. Cialdini;703
7433;Robert B. Leighton;1926,1929,7761,7762
7434;Robert B. Parker;3874,5457,5695,6572,6573,6587,7547
7435;Robert B. Reich;6193
7436;Robert B. Rohmer;10575
7437;Robert B. Shaw;9247
7438;Robert B. Strassler;6244
7439;Robert Baldick;1231,1351,1561
7440;Robert Bauval;5061
7442;Robert Bethke;130
7443;Robert Bloch;2673,10340
7444;Robert Bly;7802
7445;Robert Bogdan;1952
7446;Robert Boyle;5128
7447;Robert Brent Toplin;6458
7448;Robert Bringhurst;8408
7449;Robert Brustein;4695
7450;Robert Burns;1570
7451;Robert C. O'Brien;9080
7452;Robert Coles;4105,8353
7453;Robert Crais;6996
7454;Robert Creeley;8350
7455;Robert Crumb;5762
7456;Robert Cullen;7690
7457;Robert D. Kaplan;2348,3092,3154,6014,6135
7458;Robert D. Putnam;950,6425,6610
7459;Robert D. Richardson Jr.;5716
7460;Robert D. San Souci;8513
7461;Robert D. Siegel;5634
7462;Robert Dallek;2533
7463;Robert DeMaria Jr.;1385
7464;Robert DeMott;1593,10409,10414
7465;Robert Doisneau;10484
7466;Robert Douglas-Fairhurst;1793
7467;Robert E. Barnes;7074
7468;Robert E. Hemenway;2023
7469;Robert E. Howard;2801,2802
7470;Robert E. Vardeman;7070
7471;Robert E. Weinberg;4840
7472;Robert Egan;5548
7473;Robert F. Kennedy Jr.;375
7474;Robert Faggen;1162
7475;Robert Fagles;551,1197,1203,1253,1623
7476;Robert Ferrigno;9016
7477;Robert Fitzgerald;1686
7478;Robert Folkenflik;3242
7479;Robert Frost;1570,4867,5160,7715,7716,10410,10539
7480;Robert Fulghum;2817
7481;Robert G. Hagstrom;4835
7482;Robert Geroch;953
7483;Robert Giroux;523
7484;Robert Goddard;5194
7485;Robert Gottlieb;2317
7486;Robert Gould;5272
7487;Robert Graves;1247,6061,8490
7488;Robert Greenberger;7073
7489;Robert Greene;1091,5787,10784
7490;Robert Gregg;7913
7491;Robert Hapgood;5122
7492;Robert Hardy;1385
7493;Robert Hardy Baker;8069,8070,8071
7494;Robert Hass;8351
7495;Robert Hellenga;2464,3387,6281
7496;Robert Hessen;4547
7497;Robert Hillyer;3692
7498;Robert Hurley;997,1074,3689
7499;Robert Hutchinson;448
7500;Robert Irwin;1111,9761
7501;Robert J. Ackerman;9302
7502;Robert J. Allison;1949
7503;Robert J. Milch;8097
7504;Robert J. Ray;8126
7505;Robert Jay Lifton;7549
7506;Robert Jordan;7209,7212,7264,7924,7925,7940,7959,10208,10337
7507;Robert K. Massie;2834
7508;Robert Kanigher;8875,9391
7509;Robert Kimball;2105
7510;Robert Kirkman;7380,7387,9705,9706,9707
7511;Robert L. Geneve;8409
7512;Robert L. McLaughlin;9408
7513;Robert L. O'Connell;1869,6268
7514;Robert L. Wolke;3547
7515;Robert Lachenauer;9926
7516;Robert Lethbridge;1798
7517;Robert Lindsey;1160
7518;Robert Louis Stevenson;2109,3243,3742,6350,8941,9620,9995,11084
7519;Robert Ludlum;2433,2442,2444,2445,2446,4467,5271,7006,7007,7009,7012,10045
7520;Robert M. Adams;3583,3662
7521;Robert M. Cutler;8392
7522;Robert M. Durling;1862,1863
7523;Robert M. Pirsig;302,5301,6312,8943
7524;Robert M. Price;9476
7525;Robert M. Sapolsky;6255,6608,6672
7526;Robert Mason;1021
7527;Robert Maxwell Ogilvie;5974
7528;Robert Mayhew;4742,9596
7529;Robert McAfee Brown;7750
7530;Robert McCloskey;1260,1261,1263,1487,5803
7531;Robert McKee;4437
7532;Robert Mezey;1162
7533;Robert Michaels;8617
7534;Robert Munsch;9221
7535;Robert Musil;1456
7536;Robert N. Bellah;2084
7537;Robert Nelson;434
7538;Robert Nye;2907,4245
7539;Robert O'Clair;3624
7540;Robert O'Keefe;6003
7541;Robert Olmstead;10583
7542;Robert P. Miles;4828
7543;Robert Paul Lamb;8647
7544;Robert Paul Wolff;4667
7545;Robert Penn Warren;1672,1696,3669,7807,8064,9459
7546;Robert Pinsky;3035
7547;Robert Polito;10418
7548;Robert R. McCammon;5896,5903,5905,5908,5909,5914,5915,10399
7549;Robert Rietty;3813
7550;Robert Robinson;8363
7551;Robert S. Baker;9445,9446
7552;Robert S. Hartman;116
7553;Robert S. Miola;1907
7554;Robert Sabuda;6366
7555;Robert Sandberg;7835
7556;Robert Scholes;1058
7557;Robert Scoble;4836
7558;Robert Sedgewick;24
7559;Robert Shapard;3586,8383
7560;Robert Sheckley;5550,10340
7561;Robert Shekter;542
7562;Robert Silverberg;4262,4414,4646,7209,7917,7958
7563;Robert Smythe Hichens;7921
7564;Robert Sokolowski;3825
7565;Robert Stephens;5484
7566;Robert Stock;9556
7567;Robert T. Kiyosaki;4435
7568;Robert Tallant;8411
7569;Robert Templer;1104
7570;Robert Thompson;4607
7571;Robert Todd Carroll;4823
7572;Robert Turner;1862
7573;Robert Uhlig;6868
7574;Robert Vavra;3690,4503
7575;Robert W. Chambers;7922
7576;Robert W. Ebendorf;9656
7577;Robert W. Harris;5764
7578;Robert W. Lawson;1604
7579;Robert W. Service;7892
7580;Robert W. Strayer;7275
7581;Robert Welch Herrick;35
7582;Robert Westall;8276
7583;Robert Whitefield;7423
7584;Robert Whitfield;1274,7423
7585;Robert X. Cringely;8459
7586;Robert Zemeckis;5727
7587;Roberta Carter Clark;5583
7588;Roberta Gellis;7413,7953,9036
7589;Roberta Grobel Intrater;5566
7590;Roberta Rambelli;11066
7591;Roberta Zuppet;11063
7592;Roberto Calasso;7754
7593;Roberto de Hollanda;10830
7594;Roberto Fernandez Sastre;10949
7595;Roberto González Echevarría;557
7596;Roberto Tamassia;4833
7597;Roberts Liardon;8417
7598;Robertson Davies;1587
7599;Robin Davis;7891
7600;Robin Buss;1237,1250,1257,1344,1825
7601;Robin Chapman Stacey;7356
7602;Robin Cook;2578
7603;Robin D.G. Kelley;3615
7604;Robin Ellis;5491
7605;Robin Feuer Miller;1616
7606;Robin Gillespie;8657
7607;Robin Hanson;9677
7608;Robin Hard;1839
7609;Robin Hobb;46,390,5375,5399,10779
7610;Robin Landa;8918
7611;Robin Lane Fox;6338
7612;Robin Lane Fox;4787
7613;Robin M. Akert;959
7614;Robin Maxwell;6280
7615;Robin McGraw;7392
7616;Robin McKinley;738,1466,1639,4250,4252,4266,4269,4983,5204,6454,8276
7617;Robin Norwood;892
7618;Robin P. Williams;1931,2556
7619;Robin Preiss Glasser;6365
7620;Robin S. Sharma;100,718
7621;Robin Wasserman;4151,4152
7622;Robin Waterfield;1048,1172,1256,1800,1803,5559,5560
7623;Robin Wayne Bailey;4249,5272,6802
7624;Robin Wells;6495
7625;Robyn McGrew;8449,8450
7626;Rockwell Kent;6192
7627;Roddy Doyle;834,850,1068,1541,4037,4156,5799,7028,10584,10694,10853,10855,10856
7628;Roderick Townley;6355
7629;Rodman Philbrick;4062
7630;Rodney Livingstone;5947
7631;Rodney Ramos;8867,9382,9386,9388,9392,9395,9397
7632;Rodney Stark;335,6424
7633;Roff Smith;7576
7634;Roger Angell;10465,10539
7635;Roger Bollen;6204
7636;Roger D. Dawe;5131
7637;Roger Dressler;9828
7638;Roger E. Moore;8405
7639;Roger Ebert;1959,8179,8180
7640;Roger Hargreaves;6199,6200,6201,6202,8204,8205,8206,8207,8208,8209,8957,10631
7641;Roger Kahn;10539
7642;Roger L. Conover;3033
7643;Roger Lancelyn Green;1139
7644;Roger Langton;7656
7645;Roger Lea MacBride;725
7646;Roger Lowenstein;3219,10202
7647;Roger Pearson;1223,1794,1843,1844
7648;Roger Penrose;953,5114,6180,6427
7649;Roger Rees;10078
7650;Roger Scruton;3832
7651;Roger Shattuck;3616
7652;Roger T. Ames;2679,2740
7653;Roger Walsh;1047
7654;Roger Whitehouse;1232
7655;Roger Wilmut;6066
7656;Roger Zelazny;275,2217,4249,4414,5552,6801,7830,9362,10131
7657;Rohinton Mistry;3115,5535,8680,10689
7658;Roland Barthes;58,1939,5066,5067,7588,7820
7659;Roland H. Bainton;4704
7660;Roland J. Green;5929
7661;Rolfe Humphries;121
7662;Rolland Baker;7596,10295
7663;Rolland Hein;8574
7664;Roma Gill;1846,1904,1906,1907,1908,1909
7665;Romano Scarpa;10446
7666;Roméo Dallaire;905
7667;Ron Miller;2016
7668;Ron Louis;6527
7669;Ron Barrett;6341,10089
7670;Ron Bevirt;5816
7671;Ron Chernow;1535,7633,8801
7672;Ron Daniels;3615
7673;Ron Dias;6535
7674;Ron Emmons;10254
7675;Ron Goulart;4293
7676;Ron Manville;9661
7677;Ron Marz;9522,9965
7678;Ron McLarty;6881
7679;Ron McMillan;797
7680;Ron Powers;4179,5337
7681;Ron Randall;8896
7682;Ron Rash;2347,2350,2361,10462
7683;Ron Roy;3252,3283,6216
7684;Ron Zalme;4108
7685;Rona Sharon;8084
7686;Ronald B. Flowers;5778
7687;Ronald Dworkin;1852
7688;Ronald Frederick Willetts;1970
7689;Ronald H. Cohn;5589
7690;Ronald Hayman;6973
7691;Ronald Hingley;343
7692;Ronald J. Faust;4314
7693;Ronald K. Levao;2552
7694;Ronald L. DiSanto;6313
7695;Ronald L. Martinez;1862
7696;Ronald Radano;2103
7697;Ronald Speirs;5139
7698;Ronald Takaki;2528,2529
7699;Ronda Pattison;9973
7700;Ronda Thompson;2301,2399,2400,2401,4954
7701;Ronlyn Domingue;6716
7702;Ros Ballaster;1154
7703;Ros Schwartz;3313
7704;Rosa María Curto;7164
7705;Rosa Montero;10965,10992
7706;Rosaleen Linehan;6867
7707;Rosalie Guillaume;10765
7708;Rosalind Ayres;9569
7709;Rosalind Laker;3444
7710;Rosalind M. Greenberg;3896
7711;Rosalind Miles;8757
7712;Rosalind Thomas;1172
7713;Rosalyn Landor;5999
7714;Rosamond Kent Sprague;8323
7715;Rosamund Bartlett;4695
7716;Rosamund Fowler;1773
7717;Rosamunde Pilcher;5028
7718;Rose A. Zimbardo;5714
7719;Rose Tremain;1001,6761
7720;Rose Wilder Lane;732
7721;Rosemarie Morgan;1272
7722;Rosemary Edghill;3271,5862,6777,7061,9037
7723;Rosemary Jann;1791
7724;Rosemary Leach;9309
7725;Rosemary Wells;6347
7726;Rosetta James;8102
7727;Rosie Daley;6017
7728;Rosita Arvigo;719
7729;Roslyn M. Jordan;6353,6393
7730;Ross Andru;7388
7731;Ross Garnaut;1902
7732;Ross Samson;10385
7733;Ross Thomas;4315
7734;Rough Guides;10254
7735;Rowland Barber;8385
7736;Roxane Azimi;10704
7737;Roy C. Flannagan;3767
7738;Roy Campbell;6
7739;Roy Dotrice;6567
7740;Roy F. Cucchiara;4314
7741;Roy Hudd;1283
7742;Roy McKie;91,3732
7743;Roy Mottahedeh;10293
7744;Roy Thomas;7388
7745;Rubem A. Alves;2616
7746;Ruby Ann Boxcar;7788,7792
7747;Ruby Blondell;9745
7748;Ruby Dee;410
7749;Ruby K. Payne;10523
7750;Ruby Randig;500
7751;Rudolfo Anaya;4419
7752;Rudolph F. Rau;10768
7753;Rudolph R. Windsor;8592
7754;Rudolph W. Giuliani;2530
7755;Rudyard Kipling;553,4685,5034,6402,7150,8961
7756;Rufus Beck;10850
7757;Rufus Goodwin;8543
7758;Rula Lenska;292,5486
7759;Rumer Godden;1121,2604,2610,6320,8950,9853
7760;Rumi;1993
7761;Rumiko Takahashi;9122,9130,9140,9141,9142,9494,9495,9496,9497,9498,9502,9897,9898,9900,9904,9905,9910,9913,9914,9915,9916,9919,9920,9921,10899,10900,10901,10902,10903,10904,10905,10906,10907,10908,10909,10910,10911,10914,11022
7762;Rupa Bajwa;3634
7763;Rupert Pole;1636
7764;Rush Rhees;706
7765;Russ Braun;9394
7766;Russ Heath;8875
7767;Russ Kick;8615
7768;Russ McDonald;1283
7769;Russ Roberts;945,2053
7770;Russell Davis;8450
7771;Russell Banks;475,531,546,581,10745
7772;Russell Davis;3903
7773;Russell Evans;2019
7774;Russell H. Tandy;9279,9283
7775;Russell Hoban;860,6936,6941,6942,9461,9462
7776;Russell Novotny;8617
7777;Russell Roberts;945,2053
7778;Russell Shorto;8811
7779;Rusty Young;2288,2600
7780;Ruth Abbey;5150
7781;Ruth Brown;2216
7782;Ruth Downie;10133
7783;Ruth E. Feber;8952
7784;Ruth E. Harper;10627
7785;Ruth Feldman;1035
7786;Ruth Heller;6451,6452,6453
7787;Ruth Krauss;2119
7788;Ruth Mazo Karras;10385
7789;Ruth Ozeki;1092,10702,10825
7790;Ruth Prawer Jhabvala;9709
7791;Ruth R. Wisse;3031
7792;Ruth Reichl;3221,8608
7793;Ruth Rendell;8683
7794;Ruth S. Noel;3748
7795;Ruth Stiles Gannett;4233
7796;Ruth Tenzer Feldman;1035
7797;Ruth Ward;4782
7798;Ruth Westheimer;7182
7799;Ruud van der Rol;1141
7800;Ryan Benjamin;9527
7801;Ryan Sook;7387,8866,8883
7802;Ryan Stegman;7389
7803;Ryder Windham;4119,7080,7083,9522,9975
7804;Ryōkan;9867
7805;Ryōtarō Shiba;9465
7806;Ryū Murakami;10926
7807;Ryūnosuke Akutagawa;1606
7808;S. Douglas Olson;1897
7809;S.A. Handford;1188
7810;S.C. Gwynne;434
7811;S.D. Schindler;3803,3804,4097,4098,5162,5172
7812;S.E. Hinton;56,1145,7253
7813;S.L. Viehl;9020
7814;S.M. Stirling;5929,5930
7815;S.N. Lewitt;5929
7816;S.T. Joshi;1517,8014,8295
7817;S.W. Dyde;4926
7818;Sabine C. Bauer;8585
7819;Sabine d'Estree;2653
7820;Sabrina Jones;9469
7821;Sachiko Sato;9518
7822;Sage Walker;4646
7823;Sahara Kelly;9111,10116
7824;Saint-Bris Gonzague;10431
7825;Sakura Mizuki;9962
7826;Sakurako Gokurakuin;9833
7827;Sally Beauman;10266
7828;Sally Cabot Gunning;5869
7829;Sally Jenkins;1946
7830;Sally Moomaw;10526
7831;Sally Potter;5505
7832;Sally Shuttleworth;1405
7833;Sally Smith O'Rourke;7091
7834;Sally Wern Comport;8941
7835;Salma H. Al-Kuzbari;10292
7836;Salman Rushdie;847,923,989,1001,1038,2241,5819,6196,7997,8255,11043,11051
7837;Salvador Plascencia;1719
7838;Salvatore Murdocca;3247,3263,3273,3274,6217,8828
7839;Sam Burke;5486
7840;Sam Bass Warner;5967
7841;Sam Garrett;9875
7842;Sam Harris;3638
7843;Sam Johnson;9478
7844;Sam Kauffmann;2017
7845;Sam Keen;6248
7846;Sam Kieth;8893,9369
7847;Sam R. Watkins;6249
7848;Sam Shepard;2150,5305
7849;Sam Walton;5368
7850;Sam Waterston;6016
7851;Sam Weller;258
7852;Samantha Bornemann;10628
7853;Samantha Hunt;10583
7854;Samantha Schutz;4147
7855;Samuel B. Griffith;1888
7856;Samuel Beckett;3057,10735
7857;Samuel Hynes;1070,1815
7858;Samuel J. Leffler;1925
7859;Samuel Moore;1226
7860;Samuel Putnam;1753,8576
7861;Samuel R. Delany;2217
7862;Samuel Richardson;4687
7863;Samuel Roukin;4261
7864;Samuel Taylor Coleridge;4865
7865;Samuel West;1908
7866;Sandee Hathaway;7105
7867;Sander I. Marcus;4820
7868;Sandie Byrne;3676
7869;Sandler;636
7870;Sandra Baker;8952
7871;Sandra Balzo;8972
7872;Sandra Benítez;5937
7873;Sandra Blakeslee;6333,7729
7874;Sandra Boynton;6381,9356
7875;Sandra Brown;3455,4325,4341,4349,4353,4355,4356,4357,4383,4387,4393,4401,4402,4407,4958,5001,5257,5287,5293,5296,5367,5378,5383,5384,5401,5402,5403,5404,5405,5468,6729,6961,7336,7338,7346,8674,9048,9233,9235,9236,9237,9265,10791,10860,10938,11109
7876;Sandra Cisneros;5640,6111,6117,6576
7877;Sandra Dickinson;5486
7878;Sandra Hack Polaski;8156
7879;Sandra Jordan;4226
7880;Sandra M. Gilbert;1499,10542
7881;Sandra Steffen;2927
7882;Sandra West Prowell;5380
7883;Sandy Antunes;9478
7884;Sandy Leuthner;9452
7885;Sandy Niemann;10391
7886;Sandy Petersen;9481,9482
7887;Sang-Sun Park;10095
7888;Sanyika Shakur;7638
7889;Saoussan Askar;9221
7890;Sara Barton-Wood;6600
7891;Sara Gruen;9420
7892;Sara Jane Boyers;9270
7893;Sara Paretsky;9279
7894;Sara Quin;9724
7895;Sara S.;9955
7896;Sara Zarr;2468
7897;Sarah Adams;1710
7898;Sarah Kay;6901
7899;Sarah Andrews;10182
7900;Sarah A. Hoyt;7061,7451
7901;Sarah Ban Breathnach;6618
7902;Sarah Dening;2224
7903;Sarah Dessen;1475,1529
7904;Sarah Dunant;7990
7905;Sarah E. MacDonald;6559
7906;Sarah Elbert;9248
7907;Sarah Fielding;9228
7908;Sarah Gold;8677
7909;Sarah Groenewegen;10275
7910;Sarah Hines Stephens;4106,4137
7911;Sarah Jessica Parker;6796
7912;Sarah Johnstone;10179,10182,10384,10942
7913;Sarah K. Herz;2451
7914;Sarah L. Delany;8109
7915;Sarah M. Anderson;8042
7916;Sarah Macdonald;7313
7917;Sarah Mayberry;2979,2980
7918;Sarah Miller;2290
7919;Sarah Mlynowski;52,2998,3528,3529,3539
7920;Sarah Ruden;1898
7921;Sarah Shankman;5868,5869
7922;Sarah Susanka;9339
7923;Sarah Vowell;6647,6713,10592
7924;Sarah Webb;6867
7925;Sarvepalli Radhakrishnan;6417
7926;Sashiko Sato;654
7927;Satoru Kannagi;9510,9511,9513,9518
7928;Satosumi Takaguchi;9509,10152,10153,10154
7929;Satyajit Das;2059
7930;Saul A. Kripke;5971
7931;Saul A. Teukolsky;5109,5110,5147
7932;Saul Bellow;1038,1039,1040,1509,1519,1598,2317,3011,3052,10161
7933;Saul Leiter;10873
7934;Saul Steinberg;2100
7935;Saul Williams;6811
7936;Sayadaw U. Pandita;8272
7937;Scott Cunningham;9469
7938;Scott Freeman;2497
7939;Scott Adams;6603
7940;Scott Allie;9527,9976
7941;Scott Armstrong;6708
7942;Scott Beatty;7073
7943;Scott Brick;1324,1944,3233,10041,10043,10076
7944;Scott C. Jacobson;4439
7945;Scott Donaldson;9760
7946;Scott Elledge;1149
7947;Scott Goto;7669
7948;Scott Hampton;9362
7949;Scott Hanna;8898,9360
7950;Scott Leonard;9448
7951;Scott M. Fischer;9075
7952;Scott MacMillan;4644
7953;Scott McKowen;1392,1498,1499,1597,4052,5026,8932
7954;Scott O'Dell;2128,4248
7955;Scott Peterson;9377
7956;Scott Siegel;8405
7957;Scott Sowers;10041,10044
7958;Scott Speck;7173
7959;Scott Turow;2340,2360,4358,4369,4384,4415,4425,5868,10587
7960;Scott Washburn;9020
7961;Scott Westerfeld;218,219,6385,6386,6387,9470,10087
7962;Scott Wetzler;5927
7963;Scott Wolven;5695
7964;Scott Zrubeck;7830
7965;Sculley Bradley;3656
7966;Seamus Deane;1512,3096
7967;Seamus Heaney;551,3034,5497,5524,5527,8514,10803,11005
7968;Sean B. Carroll;3573
7969;Sean Casey;10591
7970;Sean Doolittle;5695
7971;Sean J. Jordan;8657
7972;Sean Lang;8959
7973;Sean McMullen;7949
7974;Sean O'Brien;3822
7975;Sean Phillips;7375,8864,9522
7976;Sean Smith;10250
7977;Sean Stewart;2809,10554
7978;Sean Warren;10583
7979;Sebastian Faulks;3127,6182
7980;Sébastien Japrisot;897
7981;Sei Shōnagon;2002
7982;Selina Rosen;10564
7983;Selina Shirley Hastings;6897
7984;Selma G. Lanes;7858
7985;Selwyn Reginald Cudjoe;8293
7986;Sena Jeter Naslund;456
7987;Seressie Glass;10175
7988;Sergei Nilus;3639,7680
7989;Sergio Mancini;11063
7990;Sergio Ramírez;11100
7991;Seth;1596
7992;Seth Benardete;1951,1974
7993;Seth Godin;7510
7994;Seth Mason;10070,10442
7995;Seth Tobocman;5762,9469
7996;Sevin Okyay;10854
7997;Seymour L. Gross;3656
7998;Shana Abe;5416,5421,5422,5447
7999;Shandra Marie;10429,10430
8000;Shane Claiborne;8161
8001;Shane W. Evans;7455
8002;Shanna Swendson;9047
8003;Shannon Drake;3324
8004;Shannon Eileen Hengen;8357
8005;Shannon Hengen;8523
8006;Shannon Holmes;6859
